tree_num,width_estimate
1,0.07879368793873899
2,0.09034836680708083
3,0.131797180064566
4,0.08468995508589745
5,0.0704565610061992
6,0.07343871389660943
7,0.07608700084458637
8,0.07950844445264146
9,0.07727090252428145
10,0.07853864226422426
11,0.06950833528053897
12,0.10258762235490328
13,0.08078586870689612
14,0.057736936777042225
15,0.07973020336135993
16,0.07817494266340409
17,0.06656095080586616
18,0.07566985309610831
19,0.06684020131452524
20,0.06834787596235635
21,0.11481896117835981
22,0.0743783942790583
23,0.07707955404438149
24,0.07460642267377038
25,0.05683433387975517
26,0.06569308181821788
27,0.059340912060718565
28,0.06821280044843472
29,0.06292767570575564
30,0.08017237850619337
31,0.09806473019529476
32,0.07395368267325873
33,0.05912645008273785
34,0.07676168170357014
35,0.0714208116001977
36,0.07076451557915739
37,0.06619129782934094
38,0.061468993649332226
39,0.06902401832890757
40,0.06425326097901575
41,0.09743643508515425
42,0.061177663516410345
43,0.06767630229548548
44,0.07037816535052441
45,0.06046412681520318
46,0.051623476271085635
47,0.06662318044604197
48,0.06903107540539877
49,0.06427079331559858
50,0.08127192273260456
51,0.06427440897634237
52,0.04766138355858165
53,0.10075247368179348
54,0.07323271145841585
55,0.06711200917532575
56,0.07119409144635812
57,0.07187362363641296
58,0.06894259128692289
59,0.07159016311015402
60,0.07018515459857658
61,0.09087331658650402
62,0.068092580604247
63,0.04895664087188575
64,0.06004584702943501
65,0.11378631616660195
66,0.06547258230371306
67,0.07530992467145092
68,0.07137403273007412
69,0.07606673943000455
71,0.0716812432803647
72,0.08957248685308301
73,0.07662161185960945
74,0.07225766699128819
75,0.07249331729755708
76,0.057600931191253604
77,0.09292133594718988
78,0.08259361838329442
79,0.07314735292687262
80,0.058017461902042766
81,0.05045593323480446
82,0.07367548766117187
83,0.06719739473908866
84,0.11641382242484564
85,0.06492468399747858
86,0.08540739406542448
89,0.0729828973370579
90,0.051317550637629925
91,0.060074023652509086
92,0.11655200678641871
93,0.02563552133009055
94,0.07925067104515855
95,0.06807123721617307
96,0.05392443407527081
97,0.09406614927496837
98,0.06350789985437569
99,0.06940172358348125
100,0.08392564345622074
101,0.04154644851414898
102,0.09706198949735677
103,0.09701032832973912
104,0.05719908544064837
105,0.0729309301434131
106,0.07310731353241226
107,0.036803866903199076
108,0.057452029848653566
109,0.06790639129382031
110,0.0715816953901995
111,0.07580823562105057
112,0.07463250057513432
113,0.09522172805554373
114,0.06471633988602676
115,0.07657242253478411
116,0.05726778191860338
117,0.06913462899937842
118,0.06362866956340027
119,0.07717690524347356
120,0.06874942203703209
121,0.06495914906430524
123,0.06138580858069527
124,0.0308606834745585
125,0.06441933117187937
126,0.09744085353878064
127,0.06784500452451803
128,0.0727111536630234
129,0.06770367699425456
130,0.07230015981186881
131,0.06418226901420397
132,0.06409222765362546
133,0.07141185995044128
134,0.05985159777394374
135,0.07645650676390814
136,0.06790669139819515
137,0.10491835867631157
138,0.07044753007821859
139,0.06550709268253775
140,0.06307117729509008
141,0.06794297848360598
142,0.0279850333034657
143,0.0710559138541536
144,0.06331868687973889
145,0.02985215115084737
146,0.07260738473330457
147,0.07629571042421673
148,0.033520934503396216
149,0.060737487075426665
150,0.09244911142904186
151,0.07933146297458406
152,0.07421680794779738
153,0.05888084780103512
154,0.07073146842945077
155,0.06626381560588483
156,0.06602594817733898
157,0.07235758200682253
158,0.03517047918501422
159,0.06802300205931057
160,0.07099020405940712
161,0.06622470431307546
162,0.10613536956931341
163,0.05977790690277782
164,0.04562711936998873
165,0.061137086098353464
166,0.05698420448405232
167,0.07533677731745135
168,0.06433792665979222
169,0.08100905022379888
170,0.06537561547320203
171,0.06740022897075869
172,0.0721469143499292
173,0.06866157947767386
174,0.09447685999277243
175,0.06777023668046875
176,0.07781412574477233
177,0.03225019079512411
178,0.03023031750764932
179,0.06588365636533271
180,0.11419115731254671
181,0.08391328009128632
182,0.04799479818441039
183,0.07758076647575878
185,0.07043209339685495
186,0.08449411584806663
187,0.12402484676602515
188,0.07182256441459609
189,0.06613867252535695
190,0.07733618725446503
191,0.06939055767378569
192,0.05801318724285959
193,0.0738580704342471
194,0.07704732243458207
195,0.1003990344259675
196,0.05471260577239424
197,0.0696300985864674
198,0.06394016020339273
199,0.060146500754591575
200,0.051732674107634366
201,0.06194955471644682
202,0.05959625949814814
203,0.07048400834796073
204,0.06462753347212292
205,0.05821905973165292
206,0.10506389496087949
207,0.05276147020619646
208,0.060081208297193225
209,0.06519173016233686
210,0.06291831512383045
211,0.07317495656967947
212,0.07319058056504964
213,0.054673352005554676
214,0.06821454878089887
215,0.06367953602662421
216,0.06545976234238282
217,0.11049472723459602
218,0.0515580485644071
219,0.0668974570288356
220,0.04484825753453298
221,0.05935272179537465
222,0.05941683726843891
223,0.06607604649542492
224,0.0653337621089494
225,0.06901187415156376
226,0.0704648357855535
227,0.058777406669493236
228,0.0672125368504316
229,0.09408847558909099
230,0.05256725792730018
231,0.07182647161964005
232,0.06523395538212787
233,0.07379680727524383
234,0.07746544239680934
235,0.07034118773000676
236,0.07398173108530139
237,0.046029350233814444
238,0.05944442649322638
239,0.07294703446041363
240,0.0624393775931266
241,0.09877671460822024
242,0.05107091594598753
243,0.0759613868839
244,0.07208147966699054
245,0.07137213757468001
246,0.07324393879784058
247,0.07793225026621901
248,0.06464837790062221
249,0.06501815819479508
250,0.06764528321899572
251,0.07414608108955661
252,0.10187090535600338
253,0.07686497303064185
254,0.06484863076972343
255,0.04013225099633765
256,0.06491921665011072
257,0.06549262804176129
258,0.06497749450104337
259,0.06770415489280214
260,0.05870014522906158
261,0.07982292901562085
262,0.0665578828053361
263,0.07034119699000907
264,0.11607993649158432
265,0.07168204497407787
266,0.04846346942636229
267,0.07474529192079743
268,0.06602658403210603
269,0.07198361838841948
270,0.07494050893430977
271,0.024160518664450813
272,0.0944354854458223
273,0.07551786330282582
274,0.061901241107075046
275,0.06958267151644693
276,0.07535323383937194
277,0.08481242679029478
278,0.06711063510305969
279,0.08517061897719762
280,0.09068381808134979
281,0.04932527775106974
282,0.07826043642038813
283,0.06759272272355234
284,0.07127227737807804
285,0.07680842588360072
287,0.0731798497100184
288,0.06784820906319676
289,0.06598980545712624
290,0.11211110472735356
291,0.07919518101780496
292,0.07385741024484851
293,0.07084170735559978
294,0.07024775718517058
295,0.06260280157195526
296,0.07075869366012008
297,0.05961146492973118
298,0.0617251551578832
299,0.11103798585473897
300,0.059092142254076004
301,0.05846383315456172
302,0.05129432742518743
303,0.06892152823349455
304,0.0564821766019814
305,0.057157401367762595
306,0.06718955896916813
307,0.060242201027972626
308,0.06125494901417866
309,0.08180553288590038
310,0.052097786950329475
311,0.10835762942438953
312,0.06571113761496081
313,0.06478634505045358
314,0.07495330502914696
315,0.06922920602034717
316,0.07500624365231398
317,0.0743206397296064
318,0.062219967948911006
319,0.05283237754648555
320,0.06297706727775292
321,0.0806292561693561
322,0.06598877306026191
323,0.10404291479828388
324,0.06838701330498397
325,0.07586851247183198
326,0.07147579622076569
327,0.07454887916458093
328,0.07375049301675153
329,0.06862761802325727
330,0.06924433093572922
331,0.0756076044750534
332,0.0687366579620739
333,0.11105309337314424
334,0.07053152163401383
335,0.06239670839003511
336,0.048484383164039684
337,0.07521108514087378
338,0.06263878292522498
339,0.035307541847579955
340,0.08225455716795643
341,0.06889066319493975
342,0.07592215539655914
343,0.06917952664607384
344,0.12038599264108014
345,0.08294457390707634
346,0.08449509570584221
347,0.05320070879983217
348,0.06999867499024293
349,0.12647976312991138
350,0.06963786274534907
351,0.07516476372063102
352,0.043486073417344014
353,0.06996738624227254
354,0.07099878346276409
355,0.07107478142688378
356,0.09725890091680578
357,0.07173894619684146
358,0.0727583329311998
359,0.06610839526276621
360,0.06164244305747303
362,0.06931489649656528
363,0.07293546426918503
364,0.07038450059086225
365,0.07272569624601619
366,0.10654908128060903
367,0.06586888357860006
368,0.07624696431764297
369,0.06988980676414595
370,0.07893518847597096
371,0.06777108174165859
372,0.06808151719120034
373,0.06544514281086523
374,0.06483468222927298
375,0.07254418463418497
376,0.10133104920556901
377,0.05622230843334043
378,0.06500188427407001
379,0.06853041489506227
380,0.05662080478960069
381,0.06430575290924045
382,0.06545620131736912
383,0.06599123226668664
384,0.07059949220369854
385,0.07092245997506562
386,0.07505220929907057
387,0.10660851762856227
388,0.07658466530156369
389,0.06806102363955238
390,0.07875481332244647
391,0.05979925379383279
392,0.07091676286542717
393,0.07512270649968947
394,0.07060835428617963
395,0.06605384304055487
396,0.05023425213431356
397,0.06683700652356754
398,0.07706459290421312
399,0.0993126615908443
400,0.0722135577008752
401,0.06829507140910328
402,0.07525215655610247
403,0.07437145372697292
404,0.0538589204726567
405,0.07081506928470122
406,0.06344917433823939
407,0.07074989019203738
408,0.06151261756164585
409,0.07390995518552751
410,0.1026592671418971
411,0.06519768633103021
412,0.06327012025300538
413,0.05964230970469322
414,0.06275143412603926
415,0.07063679449901877
416,0.12498377055038075
417,0.05618213874823971
418,0.043741139158706296
419,0.08135910823117642
420,0.05768321602931783
421,0.1340588636194983
422,0.07091781850504744
423,0.06586758727351259
424,0.08016199526681048
425,0.07385775969389048
426,0.02488485528397933
427,0.0647423454212581
428,0.0656821188167276
429,0.07542865268718724
430,0.06194049642628424
431,0.10901498962171496
432,0.0745407608666442
433,0.06784982469306214
434,0.0706257090952123
435,0.07701450996543774
436,0.08900003147846107
437,0.062216835223826074
438,0.057772881685788466
440,0.07073095592077468
441,0.06404812863011322
442,0.06964642614716202
443,0.030236442676962044
444,0.09247721897676764
445,0.0668919761870999
446,0.06981651758257588
447,0.07163236079091329
448,0.06521101285614153
449,0.06694682087755412
450,0.05552183640764534
451,0.06821559475795444
452,0.030655424552138242
454,0.061891693203647104
455,0.09873611415039127
456,0.07193817829675685
457,0.0770030932446107
458,0.07109594594968004
459,0.05999794939549193
460,0.045792714846722586
461,0.06279188161005962
462,0.027992277928113683
463,0.06404177700523125
464,0.06469899098954088
465,0.07694170117152853
466,0.04228061053388743
467,0.04248859675938571
468,0.10079767499344473
469,0.06971926164642371
470,0.07296415304169927
471,0.07127864750381897
472,0.07950814205509102
473,0.07548926319942868
474,0.05980175467894795
475,0.06704648885189522
476,0.06852040019979057
477,0.06406673362692555
478,0.04868584567676473
479,0.06295758283688986
480,0.02603537762043313
481,0.08948489833404068
482,0.06534858445419513
483,0.06565473637596697
484,0.062021077764600016
485,0.059642949002866895
486,0.07432010812504938
487,0.07685567750166748
488,0.0725626086468621
489,0.06027568165224473
490,0.06723917057679112
491,0.0838795415487307
492,0.0993842757640508
493,0.06644732063405381
494,0.07095346546733744
495,0.11628215658725703
496,0.0287418397808733
497,0.06344609773801929
498,0.05748386171250077
499,0.0666921836761075
500,0.050005550408887545
501,0.0780226676174155
502,0.13113249407287797
503,0.059135882451648275
504,0.05695686299838933
505,0.061529651315895974
506,0.060287705148506184
507,0.07096494382110448
508,0.0660247028821718
509,0.06339981265614232
510,0.0711428162052033
511,0.11807123789816687
512,0.07590747834187661
513,0.06909765266944677
514,0.0772716115975314
515,0.05750934497308262
516,0.05571926107274298
517,0.0739687116523575
518,0.0635686995567168
519,0.0661822071183296
520,0.06328916063087672
521,0.05252725153785038
522,0.0994603546857761
523,0.0656440733636422
524,0.06555356528051352
525,0.06347337619965175
526,0.07015409972965317
527,0.06885318762248045
528,0.06463724291796633
529,0.062864740936545
530,0.061812996413591156
531,0.07594383394268109
532,0.10426090243523246
533,0.053888259170786955
534,0.07707689856238845
535,0.07892687651623378
536,0.07887407571072982
537,0.056608024379518694
538,0.07596124240347786
539,0.059452212332105986
540,0.06309337293953293
541,0.0703137713904188
542,0.07186999742972633
543,0.07193073443814148
544,0.06576915657908464
545,0.10518083625232992
546,0.07358961046210463
547,0.06045196767149248
548,0.07155212805573713
549,0.061796049311134325
550,0.06854318769665078
551,0.0679078204854741
552,0.0732301564901351
553,0.06369920223686379
554,0.049454309725602295
555,0.05533145782127217
556,0.10048568220038526
557,0.0727131913114524
558,0.07291210345386684
559,0.06798131528627027
560,0.0699129424696327
561,0.0693806716666722
562,0.08612010450373701
563,0.06493614835916497
564,0.07881714112082847
565,0.11261366467959946
566,0.0687874598405425
567,0.07662056244015951
568,0.06800901191563258
569,0.062498025122124996
570,0.12397169353421778
571,0.08379401788055059
572,0.0668804349889675
573,0.0706264889239021
574,0.09182308117731247
575,0.059018766993987816
576,0.06017860732603808
577,0.0655866198980272
578,0.03822571617097392
579,0.1076502223335604
580,0.07151814224075347
581,0.06259875693743785
582,0.061802896099898974
583,0.07247755883469749
584,0.06782905989764645
585,0.07433392233432629
586,0.061932176697349434
587,0.07311938762212894
588,0.06393828292326045
589,0.06078946919032127
590,0.06818481800293105
591,0.06747446096459678
592,0.07284200769877498
593,0.05666184317443572
594,0.06336200883627906
595,0.06357416217330308
596,0.06926893738504795
597,0.06125705274789939
598,0.06886288378766281
599,0.10193118400744114
600,0.07020797333087767
601,0.06973133126321153
602,0.06987769995568657
603,0.06234995527378825
604,0.07211721843594752
606,0.0676798911055912
607,0.051601033329507565
608,0.05862615922880791
609,0.06456947285374123
610,0.06362612420232498
611,0.06643779328541657
612,0.0955335924750756
613,0.06922097457497275
614,0.074371472807036
615,0.0686658337357692
616,0.06632550578477157
617,0.06906610087371756
618,0.07116380404949788
619,0.07189344310717669
620,0.06382995270371976
622,0.0701068645206
623,0.04359513715355438
624,0.07423884109325128
625,0.11354840404816884
626,0.0701771692728004
627,0.06427006156030314
628,0.07518649279871892
629,0.07007384458205033
630,0.07416401645260198
631,0.12067120520266003
632,0.0742715881987356
633,0.07918772414558031
634,0.058166442573687374
635,0.14056084217742326
636,0.07197547516403495
637,0.07061470912119391
638,0.07074372253010947
639,0.06998668952507218
640,0.07002381621993269
641,0.053862061582997764
642,0.0649071607464289
643,0.08121210905108342
644,0.06724774584984226
645,0.10273556266628828
646,0.07288812628083208
647,0.06603365970482734
648,0.05660738845902697
649,0.07891234089579648
650,0.04303310597206994
651,0.07325858128311818
652,0.06464695444952395
653,0.06144633323254325
654,0.06950399932286955
655,0.10296993651647746
656,0.05963806844487246
657,0.059980265185335266
658,0.06479837310541743
659,0.10458708837266883
660,0.06814074884225042
661,0.07075819924120266
662,0.07814065481927693
663,0.06877836985358182
664,0.0754711121298618
665,0.10602432925746841
666,0.054008692574150904
667,0.06664614121618685
668,0.07456880981972008
669,0.06975316632352797
670,0.07347267560531977
671,0.06801678349558621
672,0.05176651040951147
673,0.07549626456218352
674,0.0679411812630958
675,0.06059507897483818
676,0.09481838730071304
677,0.07059724532258296
678,0.06665703237265941
679,0.07131166751167982
680,0.07296455144745238
681,0.06295649021155088
682,0.06682405437052642
683,0.07183939945493346
684,0.06818647362653014
685,0.029629760279123396
686,0.048609318082274255
687,0.05862217155460597
688,0.0942400697730974
689,0.07404823043447534
690,0.07023540571150286
691,0.11910803399524583
692,0.06180098793517903
693,0.0704458131004757
694,0.07399282248536403
695,0.06677536594070463
696,0.11544189082391045
697,0.02491162878853904
698,0.056020407329195734
699,0.07457234995815701
700,0.06200505511271015
701,0.06089862957622745
702,0.06753863046914334
703,0.06920155138229256
704,0.05626354799444816
705,0.05651531946623881
706,0.03320766886238877
707,0.07006267225710697
708,0.09471199856901381
709,0.07504159119644879
710,0.0755133906951965
711,0.06779944090576313
712,0.06609631437982233
713,0.0681246677314879
714,0.06385415955190102
715,0.07082509649338722
716,0.06416093513461783
717,0.05845388092220797
718,0.09913221667851158
719,0.06137606029022062
720,0.02626912854477832
721,0.0637656724861884
722,0.06249117603284691
723,0.051737509188682175
724,0.0621401013492044
725,0.06885788362463571
726,0.062452786709078424
727,0.06550122357877927
728,0.0757850737510379
729,0.06608363921668467
730,0.09636963681534931
731,0.0684689142846143
732,0.062453693689220824
733,0.07126513949100417
734,0.06959540586523805
735,0.06815164611727129
736,0.0678494424430571
737,0.06090433978493315
738,0.06421742099221396
739,0.027212168110736016
740,0.05021032949593717
741,0.05875900756128868
742,0.0661844103115868
743,0.09890441260905355
744,0.07495448205776375
745,0.06596962690439853
746,0.06534753160314469
747,0.0722499627508478
748,0.0629154499541408
749,0.07087398175374801
750,0.06500949508322226
751,0.06876738990844282
752,0.057600025095535315
753,0.11304862340214689
754,0.0805780162862987
755,0.026193405138472934
756,0.06439140954046743
757,0.06000586936745628
758,0.07468818889181734
759,0.12246869097300278
760,0.06471791526662016
761,0.06662314311735118
762,0.07300296060422648
763,0.07808299638051402
764,0.06810857651973437
765,0.05100017783025406
766,0.06830636093838356
767,0.06737225837355598
768,0.07273521075538888
769,0.09882715656670361
770,0.06647721569636643
771,0.07311376261909827
772,0.06683278605416172
773,0.06628498562021715
774,0.06256905589007532
775,0.06341352753063814
776,0.07040115638118008
777,0.06245911765288062
778,0.06162347984211662
779,0.09921043637786946
780,0.06530820273815183
781,0.06607119446183954
782,0.06910026944661712
783,0.05353486493453333
784,0.06569435248284562
785,0.08135623471214383
786,0.07359031059812905
787,0.07291662968706539
788,0.06573207476578422
789,0.06483233695817929
790,0.07085948813451808
791,0.09947529010091011
792,0.0731643410741203
793,0.07077288539776472
794,0.07104513189546457
795,0.07026469624033785
796,0.0689190857988356
797,0.06490708971533249
798,0.0561565960617705
799,0.04672777094222787
800,0.0721414096871111
801,0.06321370767083982
802,0.0676801011457397
803,0.1039539248711233
804,0.0670897636450691
805,0.08374325346264852
806,0.0738997589120473
807,0.06586520314513539
808,0.06378384190291074
809,0.11915780382937077
810,0.06743524765223739
811,0.07298051328441799
812,0.07789546298738033
813,0.07272308582632113
814,0.12827131913170928
815,0.026696415417700715
816,0.0804339805992976
817,0.06451659256295217
818,0.0662740200389931
819,0.07214992004466245
820,0.06608707308683293
821,0.06383023395752203
822,0.06588127357937984
823,0.03843011914466334
824,0.057516344950892126
825,0.09173988845493869
826,0.06422125687005786
827,0.07097448580874924
828,0.07790616507614302
829,0.06703228146468442
830,0.06648905987913235
831,0.07039168987713265
832,0.057009608640296916
833,0.07955672645637044
834,0.08032442194744606
835,0.09882041075807939
836,0.06950853175444177
837,0.0663930194941861
838,0.06129671990360788
840,0.05093066545119198
841,0.06179791341253998
843,0.06405060877852906
844,0.06672061526487742
845,0.05420071271022777
846,0.06230140667863754
847,0.09483716790807878
848,0.0759040490533727
849,0.07106697327869894
850,0.06466867321536401
851,0.06923899640737866
852,0.06517402342097793
853,0.07732589059621194
854,0.0434594503200512
855,0.062066272932408
856,0.06648061233707253
857,0.06982871081157706
858,0.07252349123673962
859,0.08038781046756312
860,0.1251964893846063
861,0.07043272895310307
862,0.0754891749598121
863,0.06619798697818075
864,0.05328004612539659
865,0.06667379503173172
866,0.06701845927085759
867,0.06289287131289772
868,0.06633470919169261
869,0.05955394317261688
870,0.07492494474390274
871,0.06166008306776111
872,0.06591034479132866
873,0.07694926565890803
874,0.04391889592408646
875,0.11425745128965162
876,0.05473165220419931
877,0.06908332401961285
878,0.072518620733899
879,0.07667245524034959
880,0.07548501011829395
881,0.07120278102990807
882,0.07114094159662082
883,0.07459128518855251
884,0.07601769159102269
885,0.09201483590472452
886,0.07332671875353503
887,0.07892393660268225
888,0.0675314307619381
889,0.0692311297627723
890,0.04268001689153804
891,0.06655216558983501
892,0.06271459106493028
893,0.06467334759285973
894,0.07048827223408002
895,0.07453574978280224
896,0.0958248493442643
897,0.041853200323190794
898,0.08846734800422604
899,0.0685485520742538
900,0.06614511919368501
901,0.0668209855226784
902,0.06720402355892856
903,0.05331887239743364
904,0.05455269665894396
905,0.06381573916630864
906,0.07717887088991157
907,0.10953459454267557
908,0.06886056875685599
909,0.08018058999453101
910,0.06577021843483255
911,0.06372733952002649
912,0.0647022652426058
913,0.12164308542338029
914,0.023928126880237814
915,0.07366229674099109
916,0.0703345994068934
917,0.06045778303993101
918,0.06395668156296794
919,0.06874127552271164
920,0.06425476601197189
921,0.06739779555868589
922,0.06787840256664376
923,0.05212161639825065
924,0.06382348745965791
925,0.08722867681318934
926,0.06693423506341326
927,0.06421824551676163
928,0.05425472503516657
929,0.06339842436986694
930,0.025521893443011544
931,0.06100544966492451
932,0.0657916944428496
933,0.06697580129362418
934,0.06026105096387013
935,0.09987192309014166
936,0.06870756761296229
937,0.06589305214781814
938,0.06611696861754372
939,0.06636154414719055
940,0.05700498542645853
941,0.04848797184425656
942,0.06153910243442339
943,0.06424379770796518
945,0.06766225615481347
946,0.06817543240834306
947,0.06297132548396778
948,0.10997533789209993
949,0.06610763770610309
950,0.026691325807439725
951,0.06633786312199882
952,0.06511384321736428
953,0.061234891910393434
954,0.07465811361920704
955,0.06892566790480303
956,0.119423071821114
957,0.024482654531225417
958,0.04518000564455118
959,0.059353801775594406
960,0.07921425564139965
962,0.06329270027372279
963,0.07518520183232573
964,0.12098113857789837
965,0.07439558836212005
966,0.0658151660589876
967,0.057434153228486474
968,0.07023800479301129
969,0.06532694009526455
970,0.07180700535324314
971,0.0725589952116
972,0.036040687420039255
973,0.05292423742744852
974,0.06289292516436522
975,0.09493862594302081
976,0.07180967913448418
977,0.06856837322199513
978,0.07560410794311168
979,0.06822085391842307
980,0.028384260994885047
981,0.07460035495497476
982,0.06753555099087999
983,0.07048977834201439
984,0.09974165243199484
985,0.06017211936862412
986,0.06886522931792159
987,0.06595624695720288
988,0.06525434266031103
989,0.07354360604830099
990,0.05660867176528132
991,0.06479955487083987
992,0.06837989624574695
993,0.07237774598390287
994,0.07175082880036433
995,0.07723920852473938
996,0.0689755407152234
997,0.09333696401700044
1000,0.0636818080166952
1001,0.06510637732712758
1002,0.06527664754598658
1003,0.1078326684210374
1004,0.07457835822957874
1006,0.07122869525151744
1007,0.09123639977954325
1008,0.06831877882692207
1009,0.12977252291420466
1010,0.028487731729379493
1011,0.0739155555810248
1012,0.07903703900787781
1013,0.07460528011934331
1014,0.04105562291604227
1015,0.07353305668942736
1016,0.06536739117466257
1017,0.06990856838028876
1018,0.07280589795248232
1019,0.06096332909494778
1020,0.09990696380875895
1021,0.05786971211085724
1022,0.04707798613793958
1023,0.06865888794328791
1024,0.06940367626273235
1025,0.06977694148676224
1026,0.07327448597020743
1027,0.07579054031980273
1028,0.057721523368923514
1029,0.07261548560886077
1030,0.09498968388743029
1031,0.08853173160796782
1032,0.06791601385376439
1033,0.07020768533622268
1034,0.06986987766022859
1035,0.0634445487999716
1036,0.04856140000259823
1037,0.06878979041057716
1039,0.07225691809873824
1040,0.07122970330663772
1041,0.07823024852383462
1042,0.04870594916208975
1043,0.11830221204791304
1044,0.08320483582226283
1045,0.06768755461912807
1047,0.06979403675508226
1048,0.049499170963069085
1049,0.13094571213220646
1050,0.06937495235001301
1051,0.08572718845320144
1052,0.05987082508407902
1053,0.06804177115657567
1054,0.06573652818899105
1055,0.06567573521018012
1056,0.06910489720122537
1057,0.07671032911383116
1058,0.0834612564734386
1059,0.1026187274554197
1060,0.064105245145548
1061,0.05156908307879136
1062,0.06857878776273203
1063,0.06924636991421362
1064,0.06268484598242863
1065,0.07285160261588307
1066,0.0746991732241357
1067,0.07035447610154152
1068,0.07364234792157615
1069,0.1016950935584748
1070,0.07066364450752345
1071,0.06803375680175058
1072,0.08428583699239404
1073,0.07604715774852536
1074,0.0736163464983178
1075,0.06565654484198535
1076,0.06473171143814481
1077,0.1240394561896819
1078,0.06308603606406914
1080,0.08513576056711208
1081,0.08694152045765188
1082,0.08109796127295052
1083,0.0416692580790218
1084,0.0629172402165281
1085,0.06750968482421353
1086,0.05627350993377324
1087,0.06926524756651856
1088,0.07112518038287516
1089,0.060036337287218355
1090,0.06816314692421026
1091,0.06448714359662615
1092,0.05980916681510386
1093,0.06345132765436172
1094,0.05964660385907568
